"address","name","chain","fee"
"0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f","SNX","snx",10.74276
"0xbb0e17ef65f82ab018d8edd776e8dd940327b28b","AXS","axs1",2.5900546
"0x1CD9a56c8C2eA913c70319A44Da75e99255aa46f","OBT","obt",22.9968
"ETH_arbieth","ETH","arbieth",0.00102
"0xfc82bb4ba86045af6f327323a46e80412b91b27d","PROM","erc20prom",0.40757219
"0xA2cd3D43c775978A96BdBf12d733D5A1ED94fb18","XCN","xcn",451.47537
"SEI_sei","SEI","sei",0.5
"0x58D97B57BB95320F9a05dC918Aef65434969c2B2","MORPHO","morpho",2.0449224
"DYDX_dydx1","DYDX","dydx1",0.03
"BCH_bcc","BCH","bcc",0.001
"0x511ab53f793683763e5a8829738301368a2411e3","WELL","well",4.0
"0xDBB5Cf12408a3Ac17d668037Ce289f9eA75439D7","WMTX","wmtx",27.492154
"DASH_dash1","DASH","dash1",0.05
"0G_0g","0G","0g",0.001
"0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913","USDC","baseusdc",2.6
"0x1AF3F329e8BE154074D8769D1FFa4eE058B1DBc3","DAI","bep20dai",0.60462124
"0xc944e90c64b2c07662a292be6244bdf05cda44a7","GRT","grt",63.266893
"sats","SATS","sats",1203508400.0
"0x103071Da56e7cD95b415320760D6a0dDC4DA1ca5","XTER","xter",8.424628
"0xc00e94cb662c3520282e6f5717214004a7f26888","COMP","comp",0.11055172
"0xfEbe8C1eD424DbF688551D4E2267e7A53698F0aa","VINU","vinu",43336831.0
"0x3073f7aAA4DB83f95e9FFf17424F71D4751a3073","MOVE","movement",54.739218
"ETHW_ethw","ETHW","ethw",0.002
"0x3845badAde8e6dFF049820680d1F14bD3903a5d0","SAND","sand",19.006109
"0x6810e776880c02933d47db1b9fc05908e5386b96","GNO","gno",0.02994778
"0x8207c1ffc5b6804f6024322ccf34f29c3541ae26","OGN","ogn",255.06142
"RUNE_rune","RUNE","rune",1.0
"0x8390a1DA07E376ef7aDd4Be859BA74Fb83aA02D5","GROK","grok",5493.9287
"DOGE_doge","DOGE","doge",5.0
"0x6894CDe390a3f51155ea41Ed24a33A4827d3063D","CAT","cat",91509.488
"ETH_baseeth","ETH","baseeth",0.001
