"address","name","chain","fee"
"0x1f9f6a696c6fd109cd3956f45dc709d2b3902163","CELR","BSC",2.12
"0xc27a719105a987b4c34116223cae8bd8f4b5def4","ACE","BSC",0.11
"0xfd7b3a77848f1c2d67e05e54d78d174a0c850335","ONT","BSC",0.13
"DOT_STATEMINT","DOT","STATEMINT",0.05
"0x9c7beba8f6ef6643abd725e45a4e8387ef260649","G","BSC",1.48
"ZEC_ZEC","ZEC","ZEC",0.01
"0xac51066d7bec65dc4589368da368b212745d63e8","ALICE","BSC",0.11
"EUR_FIAT_MONEY","EUR","FIAT_MONEY",0.0
"UTK-2f80e9","UTK","EGLD",1.0
"0x0994206dfe8de6ec6920ff4d779b0d950605fb53","CRV","OPTIMISM",0.049
"0x5fe2b58c013d7601147dcdd68c143a77499f5531","GRT","MATIC",0.071
"ETH_SCROLL","ETH","SCROLL",5e-05
"0xfb6115445bff7b52feb98650c87f44907e58f802","AAVE","BSC",5.6e-05
"TLa2f6VPqDgRE67v1736s7bJ8Ray5wYjU7","WIN","TRX",106.0
"0xb5c064f955d8e7f38fe0460c556a72987494ee17","QUICK","MATIC",0.27
"SOL_SOL","SOL","SOL",0.001
"0x2170ed0880ac9a755fd29b2688956bd959f933f8","ETH","BSC",4e-06
"0xd9483ea7214fcfd89b4fb8f513b544920e315a52","AVA","BSC",0.03
"0xf9c0f80a6c67b1b39bddf00ecd57f2533ef5b688","ACM","CHZ2",0.0
"0x51ba0b044d96c3abfca52b64d733603ccc4f0d4d","SUPER","BSC",0.027
"0x6894cde390a3f51155ea41ed24a33a4827d3063d","1000CAT","BSC",2.14
"0x356a26eb9e012a68958082340d4c4116e7f55615cf27affcff209cf0ae544f59::wal::WAL","WAL","SUI",0.68
"0xb86abcb37c3a4b64f74f59301aff131a1becc787","ZIL","BSC",1.49
"0x8443f091997f06a61670b735ed92734f5628692f","BEL","BSC",0.16
"0xb8a677e6d805c8d743e6f14c8bc9c19305b5defc","NEWT","BSC",0.057
"0xc0041ef357b183448b235a8ea73ce4e4ec8c265f","COOKIE","BSC",0.13
"0xa9616e5e23ec1582c2828b025becf3ef610e266f","SOMI","BSC",0.077
"G8LfyGVsjsLzetJ5RWZVAhMo4H9cb58ET1Z6gEZJQdPM","AVA","SOL",1.14
"0x2acc95758f8b5f583470ba265eb685a8f45fc9d5","RIF","RSK",12.0
"SXP_SXP","SXP","SXP",0.1
"TSSMHYeV2uE9qYH95DqyoCuNCzEL1NvU3S","SUN","TRX",6.0
"SEI_SEIEVM","SEI","SEIEVM",0.04
"0xa1428370f540b4c4e319224165ecae513a391f77","POND","BSC",1.87
"0xc9d23ed2adb0f551369946bd377f8644ce1ca5c4","HYPER","ARBITRUM",0.67
"0x76f3ce6af26de7a9854dbd153acd8f46a2cf5133","GLMR","BSC",0.23
"0x835bfe0ac8ea77f22e13795a49054ab2d6699982","HFT","ARBITRUM",2.55
"0x357b0b74bc833e95a115ad22604854d6b0fca151cecd94111770e5d6ffc9dc2b","USDT","APT",0.01
"0xf4c8e32eadec4bfe97e0f595add0f4450a863a11","THE","BSC",0.043
"0xbcfc435d8f276585f6431fc1b9ee9a850b5c00a9","MTL","MTL",0.1
"0x00000000a22c618fd6b4d7e9a335c4b96b189a38","TOWNS","BASE",34.0
"0x9840652dc04fb9db2c43853633f0f62be6f00f98","CGPT","BSC",0.61
"0x00000000bca93b25a6694ca3d2109d545988b13b","TOWNS","BSC",0.66
"0x2222227e22102fe3322098e4cbfe18cfebd57c95","TLM","BSC",3.66
"BB_BB","BB","BB",0.05
"69RX85eQoEsnZvXGmLNjYcWgVkp9r2JjahVm99KbJETU","HOLO","SOL",5.71
"0xbbba073c31bf03b8acf7c28ef0738decf3695683","SAND","MATIC",0.023
"0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb","USDT","PLASMA",0.0001
"DGB_DGB","DGB","DGB",0.004
"0xc748673057861a797275cd8a068abb95a902e8de","1MBABYDOGE","BSC",13.0
"0x95cef13441be50d20ca4558cc0a27b601ac544e5","MANTA","MANTA",0.15
"SEI_SEI","SEI","SEI",0.4
"0x26debd39d5ed069770406fca10a0e4f8d2c743eb","GUN","AVAXC",3.68
"2zMMhcVQEXDtdE6vsFS7S7D5oUodfJHE8vd1gnBouauv","PENGU","SOL",36.0
"0xa8754b9fa15fc18bb59458815510e40a12cd2014","SLP","RON",2.0
"0xa4080f1778e69467e905b8d6f72f6e441f9e9484","SYN","BSC",0.13
"0x8da443f84fea710266c8eb6bc34b71702d033ef2","CTSI","BSC",0.2
"0xd944f1d1e9d5f9bb90b62f9d45e447d989580782","IOTA","BSC",0.23
"TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","USDT","TRX",1.0
"0x0000000000000000000000000000000000001010","POL","MATIC",0.054
"0x2c24497d4086490e7ead87cc12597fb50c2e6ed6","F","BASE",25.0
"DYM_DYM","DYM","DYM",0.004
"0xa8c2b8eec3d368c0253ad3dae65a5f2bbb89c929","CTK","BSC",0.053
"0x302cd8973be5ca2334b4ff7e7b01ba41455559b3","ETHW","BSC",0.011
"0x47636b3188774a3e7273d85a537b9ba4ee7b2535","SOMI","BASE",0.91
"0xb2bd0749dbe21f623d9baba856d3b0f0e1bfec9c","DUSK","BSC",0.26
"0x44c784266cf024a60e8acf2427b9857ace194c5d","AXL","AVAXC",0.3
"0x7eae20d11ef8c779433eb24503def900b9d28ad7","PIXEL","RON",0.1
"0x4f9fd6be4a90f2620860d680c0d4d5fb53d1a825","AIXBT","BASE",3.56
"BAND_BAND","BAND","BAND",0.01
"TAO_TAO","TAO","TAO",0.0003
"0xbaa5cc21fd487b8fcc2f632f3f4e8d37262a0842","MORPHO","BASE",0.2
"0xf9cec8d50f6c8ad3fb6dccec577e05aa32b224fe","CHR","BSC",0.17
"MOVE_MOVE","MOVE","MOVE",1.0
"FIL_FIL","FIL","FIL",0.0005
"0x570a5d26f7765ecb712c0924e4de545b89fd43df","SOL","BSC",0.00017
"FET_FET","FET","FET",1e-05
"0xc2661815c69c2b3924d3dd0c2c1358a1e38a3105","PSG","CHZ2",0.0
"THETA_THETA","THETA","THETA",0.14
"KT1XnTn74bUtxHfDtBmm2bGZAQfhPbvKWR8o","USDT","XTZ",0.1
"0x352cb5e19b12fc216548a2677bd0fce83bae434b","BTTC","BSC",25916.0
"0xef4073a0f2b305a38ec4050e4d3d28bc40ea63f5","NEO","NEO3",0.0
"0x48065fbbe25f71c9282ddf5e1cd6d6a887483d5e","USDT","CELO",0.03
"0x7ddf164cecfddd0f992299d033b5a11279a15929","PROVE","BSC",0.015
"0x0864c156b3c5f69824564dec60c629ae6401bf2a","DATA","BSC",1.07
"0x62edc0692bd897d2295872a9ffcac5425011c661","GMX","AVAXC",0.0078
"0xdba34672e30cb065b1f93e3ab55318768fd6fef66c15942c9f7cb846e2f900e7::usdc::USDC","USDC","SUI",0.1
"APT_APT","APT","APT",0.016
"J6pQQ3FAcJQeWPPGppWRb4nM8jU3wLyYbRrLh7feMfvd","2Z","SOL",3.53
"0x8fb238058e71f828f505582e65b1d14f8cf52067","D","BSC",0.52
"0x1789e0043623282d5dcc7f213d703c6d8bafbb04","LINEA","LINEA",6.0
"0x454038003a93cf44766af352f74bad6b745616d0","JUV","CHZ2",0.0
"0x9d1a7a3191102e9f900faa10540837ba84dcbae7","EURI","BSC",0.014
"0x9e5aac1ba1a2e6aed6b32689dfcf62a509ca96f3","USDT","OPBNB",0.0
"0xb4fcdcb8a0b29247466720ff81587d1a6f4fc4d7","TRU","BSC",0.54
"0x3ee2200efb3400fabb9aacf31297cbdd1d435d47","ADA","BSC",0.052
"0x15669cf161946c09a8b207650bfbb00e3d8a2e3e","JASMY","BSC",1.12
"0xf8f9efc0db77d8881500bb06ff5d6abc3070e695","SYN","MATIC",0.048
"0xba2ae424d960c26247dd6c32edc70b295c744c43","DOGE","BSC",0.17
"0x4718f5a0fc34cc1af16a1cdee98ffb20c31f5cd61d6ab07201858f4287c938d","STRK","STARKNET",1.0
"0200000000000000000000000000000000000000","ONG","ONT",0.1
"ENJ_ENJ","ENJ","ENJ",0.0003
"XPL_PLASMA","XPL","PLASMA",0.0001
"0x0ef2e7602add1733bfdb17ac3094d0421b502ca3","XEC","BSC",855.0
"NTRN_NTRN","NTRN","NTRN",0.25
"SAGA_SAGA","SAGA","SAGA",0.1
"0x0d8ce2a99bb6e3b7db580ed848240e4a0f9ae153","FIL","BSC",0.0071
"0x8de5b80a0c1b02fe4976851d030b36122dbb8624","VANRY","MATIC",0.22
"BTC_LIGHTNING","BTC","LIGHTNING",1e-06
"0xea998d307aca04d4f0a3b3036aba84ae2e409c0a","JST","BSC",0.48
"0x8729438eb15e2c8b576fcc6aecda6a148776c0f5","QI","AVAXC",13.0
"0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df","RDNT","BSC",0.8
"0x7189fb5b6504bbff6a852b13b7b82a3c118fdc27","ETHFI","ARBITRUM",0.2
"USDT_STATEMINT","USDT","STATEMINT",0.7
"0x5f4bde007dc06b867f86ebfe4802e34a1ffeed63","HIGH","BSC",0.031
"MOVR_MOVR","MOVR","MOVR",0.003
"0x49d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7","ETH","STARKNET",0.0001
"RONIN_RON","RONIN","RON",0.01
"0x64b88c73a5dfa78d1713fe1b4c69a22d7e0faaa7","MAV","BASE",7.07
"0x3d6545b08693dae087e957cb1180ee38b9e3c25e","ETC","BSC",0.0008
"pumpCmXqMfrsAkQ5r49WcJnRayYRqmXz6ae8H7H9Dfn","PUMP","SOL",148.0
"0xa2c22252cdc8b7cddee1b0b2e242818509fcf7b8","SXT","BASE",5.1
"0x919c1c267bc06a7039e03fcc2ef738525769109c","USDT","KAVAEVM",0.2
"0xb5c4423a65b953905949548276654c96fcae6992","WBTC","KAVAEVM",1e-06
"0x9923db8d7fbacc2e69e87fad19b886c81cd74979","HYPER","OPTIMISM",1.0
"0x40af3827f39d0eacbf4a168f8d4ee67c121d11c9","TUSD","BSC",0.017
"0x16939ef78684453bfdfb47825f8a5f714f12623a","XTZ","BSC",0.22
"0xd23a186a78c0b3b805505e5f8ea4083295ef9f3a","BARD","BSC",0.052
"0xd0258a3fd00f38aa8090dfee343f10a9d4d30d3f","VOXEL","MATIC",0.11
"BNso1VUJnh4zcfpZa6986Ea66P6TCp59hvtNJ8b1X85","BNSOL","SOL",0.002
"0xaef0d72a118ce24fee3cd1d43d383897d05b4e99","WIN","BSC",850.0
"CFX_CFX","CFX","CFX",0.0024
"ADA_ADA","ADA","ADA",0.8
"0xef4461891dfb3ac8572ccf7c794664a8dd927945","WCT","OPTIMISM",0.14
"ZIL_ZIL","ZIL","ZIL",1.0
"BERA_BERA","BERA","BERA",0.001
"XAI_XAI","XAI","XAI",0.0001
"0xbda011d7f8ec00f66c1923b049b94c67d148d8b2","AI","BSC",0.14
"0x86bb94ddd16efc8bc58e6b056e8df71d9e666429","TST","BSC",0.61
"EQD-cvR0Nz6XAyRBvbhz-abTrRC6sI5tvHvvpeQraV9UAAD7","CATI","TON",0.82
"0x6f769e65c14ebd1f68817f5f1dcdb61cfa2d6f7e","ARPA","BSC",0.75
"ACA_ACA","ACA","ACA",0.2
"XEC_XEC","XEC","XEC",280.0
"7dUKUopcNWW6CcU4eRxCHh1uiMh32zDrmGf6ufqhxann","1MBABYDOGE","SOL",767.0
"0xf4bafaeae73a4a7c8b6479970075e91e641fb1fc","FIS","BSC",0.14
"ICX_ICX","ICX","ICX",0.02
"0x235b6fe22b4642ada16d311855c49ce7de260841","EDEN","BSC",0.22
"TIA_TIA","TIA","TIA",0.1
"DCR_DCR","DCR","DCR",0.006
"0xdc6ff44d5d932cbd77b52e5612ba0529dc6226f1","WLD","OPTIMISM",0.045
"0xadbaf88b39d37dc68775ed1541f1bf83a5a45feb","COTI","BSC",0.32
"0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d","USDC","BSC",0.02
"0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e","USDC","AVAXC",0.079
"0x3082cc23568ea640225c2467653db90e9250aaa0","RDNT","ARBITRUM",12.0
"0xfc5a1a6eb076a2c7ad06ed22c90d7e710e35ad0a","GMX","ARBITRUM",0.014
"POLYX_POLYX","POLYX","POLYX",5.0
"ONE_ONE","ONE","ONE",0.1
"EQAJ8uWd7EBqsmpSWaRdf_I-8R8-XHwh3gsNKhy-UrdrPcUo","HMSTR","TON",161.0
"0xc943c5320b9c18c153d1e2d12cc3074bebfb31a2","FLOW","BSC",0.045
"ordi","ORDI","ORDIBTC",1.2
"KSM_KUSAMA","KSM","KUSAMA",0.01
"0x722294f6c97102fb0ddb5b907c8d16bdeab3f6d9","DOOD","BSC",5.65
"0x4691937a7508860f876c9c0a2a617e7d9e945d4b","WOO","BSC",0.23
"0x045c4324039da91c52c55df5d785385aab073dcf","CFX","BSC",0.096
"0xd722e55c1d9d9fa0021a5215cbb904b92b3dc5d4","RDNT","BASE",18.0
"0xbc5609612b7c44bef426de600b5fd1379db2ecf1","PSG","BSC",0.01
"NEAR_NEAR","NEAR","NEAR",0.018
"0xb0d502e938ed5f4df2e681fe6e419ff29631d62b","STG","BSC",0.1
"0xfd3c73b3b09d418841dd6aff341b2d6e3aba433b","BAR","CHZ2",0.0
"INIT_INIT","INIT","INIT",0.1
"0xf2c88757f8d03634671208935974b60a2a28bdb3","SHELL","BSC",0.13
"0xb3ed0a426155b79b898849803e3b36552f7ed507","PENDLE","BSC",0.0031
"0x41b3966b4ff7b427969ddf5da3627d6aeae9a48e","NEXO","MATIC",0.0049
"0x000000000000000000000000000000000000800a","SOPH","SOPH",1.4
"0x031b41e504677879370e9dbcf937283a8691fa7f","FET","BSC",0.025
"0x3019bf2a2ef8040c242c9a4c5c4bd4c81678b2a1","GMT","BSC",0.4
"KDA_KDA","KDA","KDA",0.0
"XLM_XLM","XLM","XLM",0.005
"0xaec945e04baf28b135fa7c640f624f8d90f1c3a6","C98","BSC",0.92
"0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb","ALT","BSC",0.5
"ETH_MANTA","ETH","MANTA",3e-05
"BNB_OPBNB","BNB","OPBNB",1e-05
"0xa153ad732f831a79b5575fa02e793ec4e99181b0","EUL","BASE",0.042
"0x97a9107c1793bc407d6f527b77e7fff4d812bece","AXS","RON",0.005
"WAXP_WAX","WAXP","WAX",0.2
"0x18c11fd286c5ec11c3b683caa813b77f5163a122","GNS","ARBITRUM",0.13
"0xb3c11196a4f3b1da7c23d9fb0a3dde9c6340934f","USDP","BSC",0.2
"SC_SC","SC","SC",0.1
"0x6694340fc020c5e6b96567843da2df01b2ce1eb6","STG","ARBITRUM",1.26
"INJ_INJ","INJ","INJ",0.01
"TON_TON","TON","TON",0.03
"0x3da932456d082cba208feb0b096d49b202bf89c8","DEGO","BSC",0.038
"KAIA_KAIA","KAIA","KAIA",0.005
"J3umBWqhSjd13sag1E1aUojViWvPYA5dFNyqpKuX3WXj","HOME","SOL",15.0
"0x787c09494ec8bcb24dcaf8659e7d5d69979ee508","MAV","ZKSYNCERA",0.1
"0x4e7e8579a9edc6283011be942537baf9284bebe1","CITY","BSC",0.02
"0x1d2f0da169ceb9fc7b3144628db156f3f6c60dbe","XRP","BSC",0.0059
"0xce1bffbd5374dac86a2893119683f4911a2f7814","SPELL","AVAXC",187.0
"0xbae207659db88bea0cbead6da0ed00aac12edcdda169e591cd41c94180b46f3b","USDC","APT",0.02
"0x287880ea252b52b63cc5f40a2d3e5a44aa665a76","ALPINE","BSC",0.0086
"0xfceb31a79f71ac9cbdcf853519c1b12d379edc46","LISTA","BSC",0.12
"0x52ce071bd9b1c4b00a0b92d298c512478cad67e8","COMP","BSC",0.00037
"0x111111111117dc0aa78b770fa6a738034120c302","1INCH","BSC",0.19
"0x0856978f7ffff0a2471b4520e3521c4b3343e36f","IDEX","BSC",0.69
"0x0000000000000000000000000000456e65726779","VTHO","VET",70.0
"0x9ecaf80c1303cca8791afbc0ad405c8a35e8d9f1","KERNEL","BSC",0.078
"0xf8a0bf9cf54bb92f17374d9e9a321e6a111a51bd","LINK","BSC",0.0018
"VIC_VIC","VIC","VIC",0.001
"LUMIA_LUMIA","LUMIA","LUMIA",0.001
"0xda6cef7f667d992a60eb823ab215493aa0c6b360","RESOLV","BSC",0.59
"0xd2a4cff31913016155e38e474a2c06d08be276cf","GAS","NEO3",0.05
"0x9ac983826058b8a9c7aa1c9171441191232e8404","SNX","BSC",0.026
