"address","name","chain","fee"
"0xc20059e0317DE91738d13af027DfC4a50781b066","SPK","SPK-ERC20",16.01
"0x514910771af9ca656af840dff83e8264ecf986ca","LINK","LINK-ERC20",0.033
"0xb131f4A55907B10d1F0A50d8ab8FA09EC342cd74","MEME","MEME-ERC20",377.19
"CRO_CRO-Crypto","CRO","CRO-Crypto",0.03
"0x88df592f8eb5d7bd38bfef7deb0fbc02cf3778a0","TRB","TRB-ERC20",0.024
"EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm","WIF","WIF-Solana",3.01668874
"0x64Bc2cA1Be492bE7185FAA2c8835d9b824c8a194","BIGTIME","BIGTIME-ERC20",18.13
"MEW1gQWJ3nEXg2qgERiKu7FAFj79PHvQVREQUzScPP5","MEW","MEW-Solana",496.8792758
"0xfb5c6815ca3ac72ce9f5006869ae67f18bf77006","PSTAKE","PSTAKE-ERC20",40.44
"ONE_ONE-Harmony","ONE","ONE-Harmony",0.1
"0xfe0c30065b384f05761f15d0cc899d4f9f9cc0eb","ETHFI","ETHFI-ERC20",0.63
"EQDWXjnVWheFemaAaFn-Cp4nDehvGllrXOZ8wqHm8sDEwn_c","DUCK","DUCK-TON",5.0
"4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R","RAY","RAY-Solana",0.39
"0x5283d291dbcf85356a21ba090e6db59121208b44","BLUR","BLUR-ERC20",1.0
"0x59264f02D301281f3393e1385c0aEFd446Eb0F00","PARTI","PARTI-BSC",1.0
"B89Hd5Juz7JP2dxCZXFJWk4tMTcbw7feDhuWGb3kq5qE","NC","NC-Solana",57.87164183
"ETH_ETH-Unichain","ETH","ETH-Unichain",4e-05
"0x28d38df637db75533bd3f71426f3410a82041544","PROMPT","PROMPT-ERC20",2.0
"0x18d103b7066aeedb6005b78a462ef9027329b1ea","BCH","BCHK-OKTC",0.0
"0x6E2a43be0B1d33b726f0CA3b8de60b3482b8b050","ARKM","ARKM-ERC20",1.7
"0xfb5b838b6cfeedc2873ab27866079ac55363d37e","FLOKI","FLOKI-BSC",10000.0
"WAXP_WAXP-Wax","WAXP","WAXP-Wax",0.1
"LAYER4xPpTCb3QL8S9u41EAhAX7mhBn8Q6xMTwY2Yzc","LAYER","LAYER-Solana",5.3202439
"0x41e5560054824ea6b0732e656e3ad64e20e94e45","CVC","CVC-ERC20",10.02
"0xffad7930b474d45933c93b83a2802204b8787129","POR","POR-Chiliz 2.0 Chain",0.1
"0x21cde7e32a6caf4742d00d44b07279e7596d26b9","DAI","DAIK-OKTC",0.0
"ENJ_ENJ-Enjin Relay Chain","ENJ","ENJ-Enjin Relay Chain",0.001
"0xc335df7c25b72eec661d5aa32a7c2b7b2a1d1874","ICE","ICE-BSC",30.0
"0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85","FET","FET-ERC20",2.0
"S_S-Sonic","S","S-Sonic",0.003
"IP_IP-Story","IP","IP-Story",0.01
"0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3","LEO","LEO-ERC20",3.03
"0x6b175474e89094c44da98b954eedeac495271d0f","DAI","DAI-ERC20",0.59
"HUMA1821qVDKta3u2ovmfDQeW2fSQouSKE8fkF44wvGw","HUMA","HUMA-Solana",48.60000004
"0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac","STORJ","STORJ-ERC20",3.48
"0x38e68a37e401f7271568cecaac63c6b1e19130b4","BANANA","BANANA-ERC20",0.046
"METvsvVRapdj9cFLzq4Tr43xK4tAjQfwX76z3n6mWQL","MET","MET-Solana",1.2604031
"0x1111111111166b7FE7bd91427724B487980aFc69","ZORA","ZORA-Base",5.0
"0xccc8cb5229b0ac8069c51fd58367fd1e622afd97","GODS","GODS-ERC20",6.76
"0xC5015b9d9161Dca7e18e32f6f25C4aD850731Fd4","DAI","DAI-X Layer",0.1
"0xaa27badaa3c9ec9081b8f6c9cdd2bf375f143780","SHIB","SHIBK-OKTC",0.0
"LTC_LTC-Litecoin","LTC","LTC-Litecoin",0.001
"0xf17e65822b568b3903685a7c9f496cf7656cc6c2","BICO","BICO-ERC20",9.69
"ASTR_ASTR-Astar","ASTR","ASTR-Astar",2.0
"0x163f8c2467924be0ae7b5347228cabf260318753","WLD","WLD-ERC20",0.7
"KSM_KSM-AssetHub Kusama","KSM","KSM-AssetHub Kusama",0.008
"0x3991B07b2951a4300Da8c76e7d2c7eddE861Fef3","UXLINK","UXLINK-ERC20",45.0
"SonicxvLud67EceaEzCLRnMTBqzYUUYNr93DBkBdDES","SONIC","SONIC-Solana",12.59642302
"0x98d0baa52b2D063E780DE12F615f963Fe8537553","KAITO","KAITO-Base",0.1
"0x9C7BEBa8F6eF6643aBd725e45a4E8387eF260649","G","G-ERC20",84.51
"TLa2f6VPqDgRE67v1736s7bJ8Ray5wYjU7","WINTOKEN","WIN-TRC20",11419.94
"CtzPWv73Sn1dMGVU3ZtLv9yWSyUAanBni19YWDaznnkn","BTC","BTC-Solana",1e-05
"0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","DAI","DAI-Polygon",0.1
"LAT_LAT-PlatON","LAT","LAT-PlatON",0.8
"0x81214a80d82035a190fcb76b6ff3c0145161c3a9f33d137f2bbaee4cfec8a387","BTC","BTC-Aptos",1e-07
"0x506a6fc25f1c7d52ceb06ea44a3114c9380f8e2029b4356019822f248b49e411::memefi::MEMEFI","MEMEFI","MEMEFI-SUI",50.0
"BTC_BTC-Bitcoin","BTC","BTC-Bitcoin",1e-05
"0x5fbdf89403270a1846f5ae7d113a989f850d1566","FOXY","FOXY-Linea",200.0
"0x45804880De22913dAFE09f4980848ECE6EcbAf78","PAXG","PAXG-ERC20",0.00015
"0x3593d125a4f7849a1b059e64f4517a86dd60c95d","OM","OM-ERC20",5.41
"0x876a4b7bce8aeaef60464c11f4026903e9afacab79b9b142686158aa86560b50::xbtc::XBTC","BTC","BTC-SUI",1e-06
"THETA_THETA-Theta","THETA","THETA-Theta",0.12
"0xac485391EB2d7D88253a7F1eF18C37f4242D1A24","LSK","LSK-Lisk",0.08
"0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429","GLM","GLM-ERC20",3.2
"0x5c46bFF4B38dc1EAE09C5BAc65872a1D8bc87378","MERL","MERL-MERLIN Network",5.0
"0x0b3e328455c4059EEb9e3f84b5543F74E24e7E1b","VIRTUAL","VIRTUAL-Base",0.5
"0x357b0b74bc833e95a115ad22604854d6b0fca151cecd94111770e5d6ffc9dc2b","USDT","USDT-Aptos",0.03
"0x97513e975a7fa9072c72c92d8000b0db90b163c5","BABYDOGE","BABYDOGE-OKTC",500000000.0
"0x4d224452801aced8b2f0aebe155379bb5d594381","APE","APE-ERC20",1.41
"0xd34625c1c812439229EF53e06f22053249D011f5","ARG","ARG-Chiliz 2.0 Chain",0.1
"0x1a3496c18d558bd9c6c8f609e1b129f67ab08163","DEP","DEP-ERC20",433.4
"OKB_OKB-X Layer","OKB","OKB-X Layer",0.001
"0xb50721bcf8d664c30412cfbc6cf7a15145234ad1","ARB","ARB-ERC20",0.7
"0x5afe3855358e112b5647b952709e6165e1c1eeee","SAFE","SAFE-ERC20",2.47
"0xc748673057861a797275cd8a068abb95a902e8de","BABYDOGE","BABYDOGE-BSC",0.0
"0x59d226bb0a4d74274d4354ebb6a0e1a1aa5175b6","UNI","UNIK-OKTC",0.0
"2zMMhcVQEXDtdE6vsFS7S7D5oUodfJHE8vd1gnBouauv","PENGU","PENGU-Solana",87.76150152
