Coin ID,Target Exchange,Address,Coin Name,Network,Fee
301,bitget,TAFjULxiVgT4qWk6UZwjqwZXTSaGaqnVp4,BTT,TRC20,10266940.45174538
301,kucoin,TAFjULxiVgT4qWk6UZwjqwZXTSaGaqnVp4,BTT,btt1,60000.0
307,binance,0xa227cc36938f0c9e09ce0e64dfab226cad739447,OPEN,BSC,0.088
307,bitget,0xa227cc36938f0c9e09ce0e64dfab226cad739447,OPEN,BEP20,0.41566215
307,kucoin,0xa227cc36938f0c9e09ce0e64dfab226cad739447,OPEN,openeth,10.67757
309,binance,TNSRxcUxoT9xBG3de7PiJyTDYu7kskLqcpddxnEJAS6,TNSR,SOL,5.28
309,okx,TNSRxcUxoT9xBG3de7PiJyTDYu7kskLqcpddxnEJAS6,TNSR,TNSR-Solana,14.57114228
309,bitget,TNSRxcUxoT9xBG3de7PiJyTDYu7kskLqcpddxnEJAS6,TNSR,SOL,18.60119048
309,kucoin,TNSRxcUxoT9xBG3de7PiJyTDYu7kskLqcpddxnEJAS6,TNSR,tnsr,32.8217
332,binance,0x3a304c7feba2d819ea57c3542d68439ca2c386ba02159c740f7b406e592c62ea::haedal::HAEDAL,HAEDAL,SUI,1.65
332,kucoin,0x3a304c7feba2d819ea57c3542d68439ca2c386ba02159c740f7b406e592c62ea::haedal::HAEDAL,HAEDAL,haedal,0.18
335,binance,2zMMhcVQEXDtdE6vsFS7S7D5oUodfJHE8vd1gnBouauv,PENGU,SOL,36.0
335,okx,2zMMhcVQEXDtdE6vsFS7S7D5oUodfJHE8vd1gnBouauv,PENGU,PENGU-Solana,87.76150152
335,bitget,2zMMhcVQEXDtdE6vsFS7S7D5oUodfJHE8vd1gnBouauv,PENGU,SOL,49.14005
335,kucoin,2zMMhcVQEXDtdE6vsFS7S7D5oUodfJHE8vd1gnBouauv,PENGU,pengu,94.0576
340,kucoin,0xde4ee8057785a7e8e800db58f9784845a5c2cbd6,DEXE,dexe,0.6147291
347,binance,0x430ef9263e76dae63c84292c3409d61c598e9682,PYR,MATIC,0.0062
347,kucoin,0x430ef9263e76dae63c84292c3409d61c598e9682,PYR,pyr1,6.2202374
354,binance,0x6e84a6216ea6dacc71ee8e6b0a5b7322eebc0fdd,JOE,AVAXC,0.68
354,bitget,0x6e84a6216ea6dacc71ee8e6b0a5b7322eebc0fdd,JOE,AVAXC-Chain,26.62
356,binance,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,WIF,SOL,0.75
356,okx,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,WIF,WIF-Solana,3.01668874
356,bitget,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,WIF,SOL,1.91975428
356,kucoin,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,WIF,wif,3.6574
360,binance,TLa2f6VPqDgRE67v1736s7bJ8Ray5wYjU7,WIN,TRX,106.0
