Coin ID,Target Exchange,Address,Coin Name,Network,Fee
41,bitget,FLOW_FLOW,FLOW,FLOW,0.0001
42,bitget,0xa8754b9fa15fc18bb59458815510e40a12cd2014,SLP,RON,2.0
43,kucoin,0x66fd8de541c0594b4dccdfc13bf3a390e50d3afd,TURTLE,BSC,0.25
44,bitget,0x5e0e90e268bc247cc850c789a0db0d5c7621fb59,NXPC,AVAXC,0.21
44,kucoin,0xf2b51cc1850fed939658317a22d73d3482767591,NXPC,BSC,0.022
45,bitget,0x2dff88a56767223a5529ea5960da7a3f5f766406,ID,BSC,0.11
45,kucoin,0x2dff88a56767223a5529ea5960da7a3f5f766406,ID,BSC,0.11
46,bitget,BZLbGTNCSFfoth2GYDtwr7e4imWzpR5jqcUuGEwr646K,IO,SOL,1.03
46,kucoin,BZLbGTNCSFfoth2GYDtwr7e4imWzpR5jqcUuGEwr646K,IO,SOL,1.03
46,htx,BZLbGTNCSFfoth2GYDtwr7e4imWzpR5jqcUuGEwr646K,IO,SOL,1.03
48,bitget,DOT_DOT,DOT,DOT,0.08
49,okx,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,1INCH-ERC20,3.47
49,kucoin,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,BSC,0.19
49,htx,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,BSC,0.19
51,kucoin,0x7448c7456a97769f6cd04f1e83a4a23ccdc46abd,MAV,ARBITRUM,3.93
53,bitget,ATOM_ATOM,ATOM,ATOM,0.02
54,bitget,0xb5c064f955d8e7f38fe0460c556a72987494ee17,QUICK,MATIC,0.27
54,kucoin,0xb5c064f955d8e7f38fe0460c556a72987494ee17,QUICK,MATIC,0.27
54,htx,0xb5c064f955d8e7f38fe0460c556a72987494ee17,QUICK,MATIC,0.27
55,bitget,0x0c880f6761f1af8d9aa9c466984b80dab9a8c9e8,PENDLE,ARBITRUM,0.039
55,kucoin,0x0c880f6761f1af8d9aa9c466984b80dab9a8c9e8,PENDLE,ARBITRUM,0.039
56,bitget,e5a49d7fd57e7178e189d3965d1ee64368a1036d,MBL,ONT,4.9
56,kucoin,e5a49d7fd57e7178e189d3965d1ee64368a1036d,MBL,ONT,4.9
56,htx,e5a49d7fd57e7178e189d3965d1ee64368a1036d,MBL,ONT,4.9
60,bitget,FQgtfugBdpFN7PZ6NdPrZpVLDBrPGxXesi4gVu3vErhY,BMT,SOL,18.0
60,kucoin,0x7d814b9ed370ec0a502edc3267393bf62d891b62,BMT,BSC,0.24
60,htx,FQgtfugBdpFN7PZ6NdPrZpVLDBrPGxXesi4gVu3vErhY,BMT,SOL,18.0
61,bitget,ROSE_ROSE,ROSE,ROSE,0.1
62,bitget,SOL_SOL,SOL,SOL,0.001
66,bitget,0x9840652dc04fb9db2c43853633f0f62be6f00f98,CGPT,BSC,0.61
66,kucoin,0x9840652dc04fb9db2c43853633f0f62be6f00f98,CGPT,BSC,0.61
69,okx,0x471ece3750da237f93b8e339c536989b8978a438,CELO,CELO-CELO-TOKEN,0.0
69,bitget,0x471ece3750da237f93b8e339c536989b8978a438,CELO,CELO,0.003
71,okx,LAYER4xPpTCb3QL8S9u41EAhAX7mhBn8Q6xMTwY2Yzc,LAYER,LAYER-Solana,5.3202439
71,bitget,LAYER4xPpTCb3QL8S9u41EAhAX7mhBn8Q6xMTwY2Yzc,LAYER,SOL,2.83
71,kucoin,LAYER4xPpTCb3QL8S9u41EAhAX7mhBn8Q6xMTwY2Yzc,LAYER,SOL,2.83
71,htx,LAYER4xPpTCb3QL8S9u41EAhAX7mhBn8Q6xMTwY2Yzc,LAYER,SOL,2.83
72,bitget,0x95cef13441be50d20ca4558cc0a27b601ac544e5,MANTA,MANTA,0.15
72,kucoin,0x95cef13441be50d20ca4558cc0a27b601ac544e5,MANTA,MANTA,0.15
73,kucoin,0x06864a6f921804860930db6ddbe2e16acdf8504495ea7481637a1c8b9a8fe54b::cetus::CETUS,CETUS,SUI,0.5
73,htx,0x06864a6f921804860930db6ddbe2e16acdf8504495ea7481637a1c8b9a8fe54b::cetus::CETUS,CETUS,SUI,0.5
76,bitget,0xaff2e841851700d1fc101995ee6b81ae21bb87d7,SPK,BSC,0.24
