Coin ID,Target Exchange,Address,Coin Name,Network,Fee
299,bitget,pumpCmXqMfrsAkQ5r49WcJnRayYRqmXz6ae8H7H9Dfn,PUMP,PUMP-Solana,240.1175454
299,kucoin,pumpCmXqMfrsAkQ5r49WcJnRayYRqmXz6ae8H7H9Dfn,PUMP,PUMP-Solana,240.1175454
299,htx,pumpCmXqMfrsAkQ5r49WcJnRayYRqmXz6ae8H7H9Dfn,PUMP,PUMP-Solana,240.1175454
309,binance,TNSRxcUxoT9xBG3de7PiJyTDYu7kskLqcpddxnEJAS6,TNSR,TNSR-Solana,14.57114228
309,bitget,TNSRxcUxoT9xBG3de7PiJyTDYu7kskLqcpddxnEJAS6,TNSR,TNSR-Solana,14.57114228
309,kucoin,TNSRxcUxoT9xBG3de7PiJyTDYu7kskLqcpddxnEJAS6,TNSR,TNSR-Solana,14.57114228
309,htx,TNSRxcUxoT9xBG3de7PiJyTDYu7kskLqcpddxnEJAS6,TNSR,TNSR-Solana,14.57114228
317,binance,EQAvlWFDxGF2lXm67y4yzC17wYKD9A0guwPkMs1gOsM__NOT,NOT,NOT-TON,30.0
317,bitget,EQAvlWFDxGF2lXm67y4yzC17wYKD9A0guwPkMs1gOsM__NOT,NOT,NOT-TON,30.0
317,kucoin,EQAvlWFDxGF2lXm67y4yzC17wYKD9A0guwPkMs1gOsM__NOT,NOT,NOT-TON,30.0
325,binance,0x7eae20d11ef8c779433eb24503def900b9d28ad7,PIXEL,PIXEL-Ronin,0.05
325,bitget,0x7eae20d11ef8c779433eb24503def900b9d28ad7,PIXEL,PIXEL-Ronin,0.05
330,binance,0xef4461891dfb3ac8572ccf7c794664a8dd927945,WCT,WCT-Optimism,1.0
330,bitget,0xef4461891dfb3ac8572ccf7c794664a8dd927945,WCT,WCT-Optimism,1.0
330,kucoin,0xef4461891dfb3ac8572ccf7c794664a8dd927945,WCT,WCT-Optimism,1.0
335,binance,2zMMhcVQEXDtdE6vsFS7S7D5oUodfJHE8vd1gnBouauv,PENGU,PENGU-Solana,87.76150152
